customer_number,BAKERY,CASHPOINT,CONFECTIONARY,DAIRY,DELI,DISCOUNT_BAKERY,DRINKS,FROZEN,FRUIT_VEG,GROCERY_FOOD,GROCERY_HEALTH_PETS,LOTTERY,MEAT,NEWSPAPERS_MAGAZINES,PRACTICAL_ITEMS,PREPARED_MEALS,SEASONAL_GIFTING,SOFT_DRINKS,TOBACCO,WORLD_FOODS
8305,2.95,25.00,7.48,22.66,1.76,0.00,61.41,1.79,4.67,4.83,17.74,0.00,1.19,1.94,0.00,0.99,0.00,0.99,61.75,3.54
8307,4.51,0.00,18.70,39.09,0.00,0.00,79.15,27.06,74.33,30.73,9.77,0.00,26.97,1.30,0.00,7.02,1.99,2.28,0.40,2.16
8322,9.51,0.00,32.98,75.66,8.49,0.00,0.00,9.59,27.48,16.79,53.76,0.00,6.18,11.72,0.00,34.85,5.49,5.49,801.03,0.99
8325,31.13,0.00,79.48,115.47,3.10,0.00,0.00,28.56,95.63,130.47,31.17,0.00,284.80,2.96,2.72,14.37,1.99,15.58,0.00,1.59
8326,5.58,0.00,18.31,28.31,6.85,0.00,4.63,20.98,33.66,23.24,24.40,0.00,8.66,1.02,0.00,23.15,0.00,2.55,29.73,1.61
8331,78.98,0.00,128.25,240.78,39.59,0.00,11.31,29.44,247.74,285.09,68.15,0.00,121.32,22.35,5.26,14.33,15.42,16.05,0.00,2.01
8333,28.78,0.00,46.60,222.23,1.59,0.00,0.00,109.46,36.79,245.66,116.85,0.00,1.79,0.00,0.00,20.51,5.09,10.95,0.00,56.94
8335,25.68,0.00,49.32,70.05,0.00,0.00,0.00,12.48,110.85,93.32,20.02,0.00,89.77,4.55,0.00,49.76,0.00,6.93,0.00,0.79
8336,51.53,50.00,90.96,127.15,12.35,0.00,80.01,24.67,68.71,88.76,32.54,0.00,49.04,5.55,0.00,82.17,3.81,32.75,12.53,1.31
8338,16.74,0.00,85.49,172.13,1.66,0.00,94.35,26.73,163.98,144.63,31.83,0.00,86.80,10.94,0.00,61.16,0.00,15.76,4.45,7.49
8341,23.61,0.00,44.75,8.18,2.50,0.00,36.38,1.25,23.89,12.92,16.51,0.00,8.78,6.42,0.84,16.98,2.89,10.04,0.00,2.68
8360,6.18,20.00,53.72,69.62,3.59,0.00,35.29,3.36,92.43,51.95,25.26,0.00,24.49,0.00,0.00,2.00,4.24,3.39,15.24,11.09
8371,11.73,0.00,136.48,61.68,20.89,0.00,316.28,7.01,233.22,155.17,91.97,0.00,164.24,13.66,2.47,11.05,26.37,176.70,231.93,0.99
8373,13.02,0.00,15.60,55.42,10.99,0.00,2.55,13.39,72.44,31.69,17.96,0.00,35.99,7.35,0.00,1.69,114.87,0.00,0.00,1.58
8377,8.06,0.00,9.10,50.31,0.00,0.00,0.00,9.71,53.08,28.71,7.50,0.00,20.09,2.70,0.00,32.51,2.30,2.88,0.00,0.00
8380,13.65,0.00,24.91,52.96,1.90,0.00,257.72,20.55,134.54,59.70,23.71,0.00,80.90,2.05,0.00,112.32,0.00,14.63,0.00,3.60
8381,10.21,0.00,33.17,109.47,12.44,0.00,0.00,1.84,100.39,23.38,18.47,0.00,0.00,9.43,0.00,0.00,0.00,2.07,0.00,0.00
8387,14.20,0.00,13.44,41.57,14.65,0.00,156.82,6.09,51.90,106.32,52.20,0.00,56.24,2.51,0.00,0.00,2.07,2.20,0.00,6.21
8388,14.13,100.00,53.18,27.03,1.80,0.00,2.80,26.87,27.66,25.85,66.19,0.00,2.16,8.45,0.00,15.24,2.98,0.55,2.36,12.88
8391,53.11,0.00,82.92,88.30,8.99,0.00,0.00,1.10,102.25,61.07,46.61,0.00,63.42,1.05,0.00,63.62,22.45,10.15,0.00,0.00
8392,18.76,0.00,79.95,128.86,0.00,0.00,143.19,25.79,50.12,48.92,39.23,0.00,41.70,1.60,0.00,26.19,8.79,6.12,16.58,3.06
8407,12.05,0.00,112.28,122.78,24.49,0.00,10.93,30.03,51.69,91.38,17.02,0.00,0.00,10.12,0.00,20.38,6.25,8.71,0.00,2.14
8410,1.32,0.00,50.18,58.67,0.00,0.00,0.00,5.63,54.89,61.94,21.03,0.00,23.57,7.84,3.30,1.04,0.00,0.00,0.00,5.33
8417,24.48,30.00,102.54,107.15,1.80,0.00,8.41,42.83,23.77,54.99,91.51,0.00,11.66,15.36,1.06,28.22,6.81,3.70,260.68,14.21
8427,34.75,16.00,75.88,146.64,0.00,0.00,34.84,15.46,132.59,58.32,12.78,0.00,24.77,13.96,0.00,16.72,0.00,3.42,0.00,4.49
8428,5.75,0.00,65.29,136.09,4.89,0.00,0.00,7.46,170.28,140.64,4.51,0.00,39.40,5.19,0.00,23.06,0.99,92.56,0.00,0.00
8429,8.53,0.00,24.33,85.54,3.04,0.00,231.59,11.62,65.69,30.01,25.04,0.00,65.81,12.50,0.00,19.69,0.00,7.83,108.42,11.99
8434,37.15,0.00,258.33,194.02,15.46,0.00,0.00,73.45,201.19,196.60,61.01,0.00,107.78,1.00,8.07,41.49,31.07,0.00,0.00,15.19
8442,38.38,200.00,147.69,140.56,6.30,0.00,74.81,37.18,40.52,76.07,30.98,0.00,2.29,1.60,0.00,6.09,22.89,10.21,3.75,0.00
8450,5.58,0.00,15.56,27.25,12.39,0.00,2.55,6.74,24.24,51.61,76.81,0.00,13.62,7.13,0.00,9.90,32.88,0.00,139.29,5.42
8455,4.03,10.00,37.41,32.63,0.80,0.00,37.42,5.76,28.98,27.76,9.82,0.00,42.37,0.70,0.00,9.02,4.40,6.29,143.75,8.13
8456,6.17,0.00,12.76,80.32,2.00,0.00,17.85,9.55,123.18,55.74,3.70,0.00,15.45,3.67,4.08,2.55,10.63,0.45,0.00,5.27
8459,19.65,0.00,21.93,81.48,0.00,0.00,98.08,37.07,88.29,61.07,26.40,0.00,33.89,6.86,0.00,21.54,0.00,3.35,0.00,11.78
8461,12.64,0.00,235.51,36.00,21.48,1.88,55.11,17.10,92.74,42.75,113.72,0.00,44.20,1.70,0.00,3.68,1.02,51.00,895.61,2.21
8464,55.11,0.00,310.57,293.84,3.99,0.00,270.24,204.60,163.32,289.01,93.81,0.00,113.85,0.00,3.40,106.96,13.23,48.44,93.75,5.33
8477,5.49,0.00,32.50,65.13,2.50,0.00,5.94,14.05,64.50,44.08,30.84,0.00,44.05,18.45,0.00,12.35,14.41,13.56,0.00,1.71
8478,11.17,0.00,55.38,61.80,6.81,0.00,0.00,4.68,41.58,86.20,44.66,0.00,30.33,3.62,0.00,1.69,0.00,15.94,34.12,5.48
8485,37.72,0.00,125.63,209.24,4.41,0.00,0.00,39.02,195.78,64.76,6.08,0.00,22.35,6.98,0.00,8.87,2.70,2.89,0.00,23.16
8488,15.65,0.00,210.05,258.55,4.69,0.00,27.02,85.42,94.39,188.71,134.41,0.00,1.99,5.83,0.00,6.70,2.31,52.14,416.36,1.35
8504,12.30,5.00,24.81,6.31,6.19,0.00,10.87,3.24,42.83,46.11,3.01,0.00,11.64,2.55,0.00,5.53,0.00,12.52,2.17,8.92
8519,37.88,0.00,88.52,145.47,0.00,0.00,82.48,20.13,152.20,127.54,54.24,0.00,30.03,0.84,0.00,13.77,0.00,11.21,0.00,4.56
8520,0.00,0.00,23.47,15.62,1.50,0.00,148.15,1.39,2.73,21.76,18.38,0.00,2.99,16.20,0.00,0.00,6.41,0.90,28.36,2.52
8523,31.65,0.00,481.01,85.04,3.77,0.00,97.74,12.47,137.60,93.59,73.00,0.00,84.12,0.00,0.00,4.94,6.23,13.72,0.00,21.93
8536,1.64,57.00,12.64,41.91,9.10,0.00,34.18,6.68,17.16,17.48,19.55,0.00,10.71,5.60,0.00,12.95,0.00,0.00,0.00,0.00
8539,1.19,0.00,113.18,45.15,3.46,0.00,54.18,20.05,36.45,69.49,36.23,0.00,120.40,0.00,0.00,11.12,1.99,20.76,0.00,0.00
8540,11.04,0.00,57.31,88.34,0.39,0.00,59.01,22.58,11.15,33.59,58.22,0.00,17.65,20.34,0.00,25.51,18.12,3.37,0.00,4.16
8543,5.88,0.00,35.45,76.17,8.90,0.00,55.85,35.66,40.36,44.95,35.50,0.00,102.75,10.90,0.00,18.85,2.55,5.54,8.62,20.06
8548,63.41,0.00,204.66,434.95,4.40,0.00,200.76,38.25,595.05,482.80,506.18,0.00,459.54,55.46,5.51,232.49,131.01,53.11,0.00,7.63
8552,31.63,0.00,93.95,262.95,0.00,0.00,73.15,15.81,142.69,116.47,369.96,0.00,7.57,8.55,0.84,42.12,3.98,13.09,60.85,6.47
8557,21.35,95.00,79.71,197.06,4.35,0.00,12.75,69.77,132.72,289.45,113.60,0.00,128.03,0.00,13.58,76.41,8.21,8.33,258.32,0.00
8562,7.51,35.00,50.03,28.63,1.68,0.00,321.92,0.00,162.32,128.02,34.65,0.00,97.76,19.25,0.00,12.87,0.00,17.03,212.62,0.79
8563,21.12,0.00,62.53,37.85,4.40,0.00,454.10,52.85,90.00,47.13,36.04,0.00,119.94,0.00,1.95,4.93,0.00,6.49,60.64,0.37
8564,22.68,0.00,72.82,152.95,17.88,0.00,71.15,67.42,143.55,76.47,31.96,0.00,45.13,4.45,0.00,21.46,16.90,13.65,6.65,2.25
8567,21.44,0.00,52.46,125.39,7.00,0.00,31.24,57.17,58.88,73.03,42.67,0.00,26.38,5.99,1.52,28.87,13.59,6.08,0.00,0.79
8568,10.85,65.00,139.55,121.74,3.30,0.00,7.87,33.47,47.90,54.84,57.70,0.00,21.72,7.35,6.36,5.24,1.06,1.51,6.52,4.66
8577,1.01,30.00,5.41,37.26,0.00,0.00,34.40,45.96,13.27,30.96,16.50,0.00,3.92,0.40,0.00,9.08,0.00,1.68,23.12,0.99
8584,32.77,0.00,221.26,179.12,3.58,0.00,99.05,88.69,119.36,321.81,62.85,0.00,101.90,0.00,1.95,112.69,4.82,25.54,19.28,8.26
8586,2.52,0.00,57.84,154.76,9.15,0.00,43.18,7.05,52.37,131.34,36.28,0.00,6.10,5.95,2.72,1.78,0.00,4.96,0.20,0.00
8588,18.69,0.00,17.75,72.24,0.00,0.00,3.40,32.01,36.83,55.19,35.19,0.00,67.99,10.02,1.06,46.34,0.00,8.83,0.00,25.99
8606,9.09,0.00,37.44,43.99,2.20,0.00,4.25,4.80,16.64,54.04,32.12,0.00,19.62,9.84,0.00,15.91,0.00,3.40,26.47,3.97
8607,10.91,0.00,38.95,51.59,2.29,0.00,5.95,54.41,47.16,108.97,8.71,0.00,6.07,17.70,0.00,17.53,2.55,0.00,0.00,3.99
8614,22.67,0.00,85.94,122.56,14.12,0.00,156.49,50.06,110.02,73.07,18.76,0.00,42.88,7.10,4.74,59.33,32.33,20.24,24.91,2.73
8622,45.54,22.50,136.72,45.83,5.74,0.00,22.16,24.08,49.12,60.15,25.85,0.00,26.96,1.05,0.00,10.46,2.36,31.40,75.01,8.26
8623,17.38,20.00,108.86,31.35,4.40,0.00,58.53,20.26,59.82,10.28,91.59,0.00,12.71,13.04,0.00,33.20,6.72,1.11,918.08,4.45
8636,16.20,420.00,158.02,139.39,2.89,0.00,4.67,28.07,57.36,41.84,116.19,0.00,21.05,4.15,0.00,19.39,5.29,7.95,1.83,24.55
8639,2.97,0.00,29.03,37.80,1.05,0.00,32.12,3.98,42.64,24.86,9.47,0.00,29.45,36.75,0.00,11.38,4.65,2.84,0.00,2.66
8647,8.89,0.00,45.13,117.21,42.06,0.00,117.31,19.62,32.43,62.14,28.93,1.00,134.38,0.00,0.00,9.32,1.27,41.93,0.00,1.58
8657,16.62,0.00,95.53,90.16,0.00,0.00,0.00,17.58,64.44,89.24,73.21,3.00,14.47,22.52,3.40,6.53,3.38,22.25,0.00,13.25
8660,26.72,0.00,107.50,144.26,2.10,0.00,171.56,15.20,107.19,50.39,72.78,4.00,19.87,4.80,3.40,35.17,0.42,3.47,114.13,13.42
8662,19.98,0.00,115.45,73.18,5.27,8.48,272.48,99.64,133.02,91.07,38.14,5.00,39.71,18.98,1.34,81.02,22.70,3.95,63.89,1.38
8668,8.72,0.00,61.20,170.76,16.05,0.00,370.62,27.73,156.63,100.19,10.62,0.00,50.00,5.83,0.00,26.21,1.69,23.55,274.76,15.72
8673,22.78,0.00,98.51,76.06,0.00,0.00,0.00,42.74,45.07,54.18,29.84,32.00,21.27,11.95,0.00,36.34,33.48,11.62,0.00,6.56
8677,8.68,0.00,118.00,90.30,49.84,0.00,81.64,24.17,46.67,73.32,63.24,4.00,16.66,0.00,15.69,17.89,13.99,30.99,230.87,9.46
8678,65.62,0.00,130.59,320.24,35.87,0.00,19.97,84.06,174.88,153.42,133.43,11.00,32.89,3.82,3.38,23.67,91.90,51.58,15.06,13.75
8680,21.54,0.00,31.05,55.04,10.81,0.00,12.74,3.46,101.15,13.63,3.68,3.00,47.07,2.95,0.00,5.35,0.00,0.00,0.00,6.34
8685,17.48,0.00,29.08,30.33,1.06,0.00,360.48,0.93,142.18,30.21,25.37,5.00,36.28,1.20,0.00,13.12,18.49,7.86,29.34,6.46
8688,87.97,0.00,51.73,87.72,18.66,0.00,3.23,458.67,71.02,163.37,54.73,0.00,25.57,3.00,1.69,48.36,2.55,8.53,0.24,0.89
8689,27.87,0.00,74.73,214.32,79.48,0.00,425.79,41.60,149.71,108.41,100.51,2.00,91.19,4.23,1.27,35.75,19.64,49.29,33.24,5.49
8693,76.07,0.00,350.85,239.89,3.68,0.00,11.88,62.38,106.69,69.86,9.18,112.00,45.42,155.72,0.00,80.41,16.14,27.09,357.27,21.58
8694,14.70,0.00,54.24,71.02,2.99,0.00,99.51,15.53,119.59,156.41,27.90,0.00,120.06,0.65,3.81,27.21,0.00,2.95,0.00,0.00
8701,4.72,0.00,19.92,18.86,1.00,0.00,3.40,6.16,15.32,10.35,4.57,2.00,87.55,1.10,0.00,1.49,2.55,2.84,10.40,0.99
8717,27.33,0.00,198.88,168.71,1.20,0.00,9.04,90.28,212.97,197.23,60.36,0.00,105.28,0.80,0.00,37.90,9.95,51.16,127.52,5.46
8719,7.48,0.00,101.11,96.35,32.00,0.00,17.01,16.66,169.14,331.21,93.94,25.00,24.19,11.97,0.00,23.61,1.69,0.63,26.19,0.00
8720,4.48,0.00,28.59,31.63,0.84,14.36,12.76,1.99,2.18,6.45,0.84,1.00,25.33,2.70,0.00,5.75,3.40,23.93,55.25,8.64
8733,16.05,0.00,68.64,44.89,13.12,0.00,0.00,12.95,2.09,159.56,9.45,4.00,29.57,36.24,3.40,3.07,0.00,0.44,176.29,5.34
8735,23.86,0.00,161.22,110.09,2.29,0.00,38.00,10.62,40.25,49.92,10.65,3.00,35.22,5.36,0.00,44.96,14.50,26.31,0.00,10.74
8738,22.97,0.00,61.56,131.70,3.61,0.00,430.90,11.90,59.58,35.72,49.88,15.00,35.12,6.47,0.00,5.99,6.80,56.03,317.04,0.22
8746,9.59,0.00,17.43,38.97,0.00,0.00,53.58,7.68,68.83,166.47,3.52,0.00,100.04,2.55,1.92,11.71,11.38,166.72,18.38,4.22
8754,16.88,0.00,22.70,45.40,0.00,0.00,31.06,21.76,41.92,21.38,15.99,0.00,6.39,6.95,0.00,9.88,1.99,5.66,0.00,3.87
8756,9.36,80.00,69.18,56.08,14.53,0.00,26.33,9.49,62.80,18.37,7.23,4.00,25.96,11.47,0.00,13.66,2.55,8.91,14.71,5.02
8759,7.51,0.00,20.28,62.80,4.78,0.00,271.55,41.97,111.11,75.72,61.27,2.00,33.48,17.14,0.00,11.11,0.00,6.46,0.00,5.74
8778,36.98,0.00,155.03,186.00,0.83,0.00,56.42,42.45,172.22,133.45,52.99,3.00,22.28,5.14,3.38,40.61,0.00,9.26,9.32,3.76
8784,8.79,0.00,23.28,51.83,5.82,0.00,4.26,13.96,36.71,47.33,33.19,0.00,57.10,5.69,0.00,26.06,0.00,10.49,29.95,5.55
8789,14.56,0.00,70.58,139.99,19.87,0.00,41.97,51.20,116.52,184.79,42.18,2.00,146.21,7.76,0.00,25.69,2.53,16.28,16.63,13.44
8796,8.50,0.00,40.28,39.32,7.88,0.00,50.70,0.00,24.91,14.64,27.98,0.00,14.79,0.30,0.84,9.19,111.11,18.38,28.73,0.00
8799,48.94,50.00,173.37,93.33,7.11,0.00,0.00,40.25,28.80,169.15,269.07,0.00,21.87,17.83,2.55,14.09,0.42,37.63,59.04,9.79
8803,2.14,0.00,7.28,0.00,0.00,0.00,0.00,19.16,16.56,1.89,0.00,0.00,30.82,0.00,0.00,8.99,0.00,0.00,0.00,3.51
8812,66.18,0.00,42.78,189.56,5.59,0.00,0.00,8.33,36.93,158.46,19.46,0.00,75.20,6.25,0.00,1.19,0.00,4.79,0.00,1.03
8813,2.53,0.00,42.02,47.25,0.99,0.00,422.60,15.78,35.87,23.78,4.52,9.00,69.16,11.65,0.00,12.72,3.13,19.84,114.33,0.95
8814,21.69,0.00,117.62,127.35,59.06,1.65,26.17,2.91,214.56,268.23,91.43,33.00,0.00,7.85,0.00,39.79,4.60,24.11,6255.17,4.53
8819,1.28,0.00,23.20,46.21,5.89,0.00,0.00,0.00,19.08,22.09,12.49,86.00,2.36,2.05,0.00,6.23,0.00,9.65,191.09,2.38
8833,27.51,45.00,144.91,178.54,0.00,0.00,34.47,26.20,119.18,185.09,44.49,49.00,46.14,16.75,3.01,23.04,13.03,24.17,113.24,13.85
8836,7.34,0.00,29.23,64.49,30.87,0.00,40.74,1.25,74.13,50.38,23.41,1.00,31.43,24.76,0.00,3.43,0.00,7.50,0.00,1.44
8840,40.75,0.00,253.46,346.36,2.39,0.00,8.50,127.04,181.15,217.15,55.24,64.50,96.68,5.55,0.00,112.05,0.00,71.34,114.59,5.54
8841,14.50,0.00,212.20,218.44,28.81,0.00,1.52,67.74,149.37,327.64,60.67,0.00,111.82,8.40,2.96,78.93,2.52,4.85,12.24,19.18
8844,19.42,0.00,235.04,153.71,1.96,0.00,36.77,26.99,56.41,33.68,22.26,2.00,15.51,14.95,0.00,16.34,5.43,47.24,9.24,6.02
8847,13.34,0.00,50.29,81.36,17.70,0.00,0.00,5.39,30.67,28.72,12.22,0.00,20.73,0.00,0.00,23.57,1.49,2.00,0.00,0.89
8851,0.00,0.00,66.40,25.89,0.00,0.00,233.69,1.49,18.67,9.01,0.00,4.00,19.90,6.05,0.00,46.59,0.00,0.84,62.90,23.35
8862,32.33,0.00,294.33,167.32,20.85,29.74,263.30,74.22,190.85,97.75,97.77,0.00,79.27,50.39,3.40,29.63,10.11,91.33,5.64,1.39
8863,35.23,0.00,75.80,46.32,23.74,0.00,1.52,30.93,258.83,86.43,45.80,1.00,20.85,26.06,3.40,17.33,3.36,8.44,0.00,1.12
8876,1.42,0.00,30.09,77.39,1.78,13.95,12.24,8.55,27.80,144.13,10.44,0.00,29.88,2.20,0.00,36.74,0.00,26.43,26.77,0.59
8888,14.71,0.00,46.49,55.03,4.22,0.00,410.08,18.89,159.58,105.36,59.85,1.00,19.64,4.27,0.00,33.03,26.38,1.39,14.42,1.68
8893,37.44,0.00,141.38,239.26,24.87,0.00,8.50,21.37,94.83,169.37,198.04,4.00,32.28,2.99,3.40,2.08,0.84,2.71,132.07,4.20
8909,32.52,0.00,130.54,207.04,0.89,1.00,9.35,6.12,88.13,141.60,94.53,0.00,12.60,4.70,3.40,78.28,0.00,0.00,69.40,3.74
8911,16.09,0.00,67.84,68.48,21.13,5.36,489.91,29.09,97.87,115.76,26.21,25.00,11.33,5.86,0.00,14.44,0.89,35.56,204.81,3.20
8912,108.89,0.00,397.23,233.75,10.29,0.00,201.75,145.73,191.27,445.83,288.52,0.00,521.00,29.89,9.08,122.90,30.97,95.47,96.64,12.47
8947,35.52,0.00,49.59,103.51,12.79,0.00,9.36,22.89,114.47,78.70,20.32,0.00,24.01,7.94,0.00,5.92,1.15,3.02,0.00,24.54
8953,17.92,0.00,25.30,73.32,12.88,0.00,0.00,10.47,31.64,119.37,68.93,0.00,9.09,3.27,0.00,27.07,0.40,10.87,0.00,19.90
8966,7.12,0.00,95.87,45.22,2.45,0.00,2.97,47.74,49.03,30.61,18.19,18.00,129.36,47.90,0.00,8.74,0.00,0.00,0.00,1.39
8968,15.94,0.00,15.86,223.82,8.10,0.00,3.40,44.03,51.26,43.38,26.17,0.00,11.12,4.83,7.82,249.16,2.96,5.34,0.00,0.89
8972,44.12,0.00,23.42,146.43,10.16,0.00,215.83,20.21,190.02,199.95,55.98,37.70,318.67,15.32,4.24,7.88,16.66,14.30,223.91,22.66
8982,6.79,0.00,19.67,39.42,8.39,0.00,0.00,11.37,86.75,126.14,9.04,1.50,18.27,8.54,0.00,18.99,0.00,8.34,0.00,4.62
8987,54.88,0.00,364.59,278.82,3.71,0.00,129.23,97.50,211.90,265.61,343.22,0.00,179.63,137.77,1.27,72.05,42.11,225.70,0.00,9.51
8994,35.44,0.00,64.66,179.40,1.30,0.00,0.00,31.89,8.10,66.68,26.62,1.00,0.00,7.24,0.00,0.00,0.99,15.29,0.00,5.84
8997,22.59,0.00,32.67,113.71,0.00,21.97,6.80,48.08,80.14,100.99,0.59,9.50,119.98,3.20,0.00,7.97,1.69,14.71,24.26,4.46
9001,5.26,0.00,25.51,60.07,24.71,0.00,0.00,13.09,64.68,34.53,56.10,71.00,70.14,0.97,5.98,7.10,11.05,0.00,16.53,2.51
9011,0.00,0.00,47.03,355.10,21.21,6.30,41.05,67.17,80.33,134.39,24.05,0.00,25.60,1.75,0.00,46.17,0.00,64.94,3.75,0.89
9016,12.43,0.00,23.31,51.59,4.41,0.00,81.85,24.10,132.09,57.91,30.96,0.00,31.33,11.09,0.43,4.30,8.78,10.47,21.96,2.36
9023,0.72,0.00,1.37,13.44,0.00,0.00,12.75,3.49,20.10,89.90,33.33,5.00,27.33,0.33,0.00,8.00,4.82,1.29,0.00,0.00
9027,17.47,0.00,111.03,58.57,0.00,0.00,28.96,10.43,104.26,183.48,52.44,8.00,44.52,4.50,5.01,11.59,7.15,15.19,0.00,1.19
9030,4.03,0.00,76.95,47.00,2.50,0.00,37.33,5.56,59.83,78.47,4.20,94.00,65.59,10.92,2.88,13.53,16.64,22.19,46.61,1.98
9042,26.69,0.00,70.97,37.26,0.00,1.00,2.97,20.70,35.64,29.58,21.83,4.00,3.49,2.50,0.00,4.02,0.00,21.38,0.00,9.79
9052,10.59,0.00,138.19,31.33,11.01,0.00,98.02,3.53,53.17,65.46,15.48,12.00,9.00,3.30,0.00,9.15,0.00,38.33,53.42,5.15
9054,14.93,0.00,88.11,137.38,3.54,0.00,32.71,104.48,30.77,36.20,10.25,0.00,20.13,7.48,0.00,35.53,4.25,35.85,30.48,0.22
9057,29.31,0.00,46.74,43.45,31.12,23.95,22.80,11.38,67.08,75.80,20.53,25.00,20.74,2.08,0.00,18.93,9.16,2.58,132.28,4.95
9066,4.85,0.00,87.60,41.86,11.96,0.00,3.40,0.00,28.72,8.08,1.78,15.00,0.00,15.44,0.00,13.11,0.00,0.00,7.65,1.12
9067,46.74,0.00,14.93,43.66,21.90,0.00,0.00,26.75,68.25,98.46,9.09,8.00,31.36,16.78,0.00,12.05,0.00,1.10,0.00,3.58
9070,19.80,0.00,57.46,180.26,1.60,0.00,14.46,18.22,31.82,3.44,35.37,3.00,19.42,2.60,0.00,5.13,0.42,4.15,0.00,5.48
9076,30.82,0.00,201.20,296.93,34.05,0.00,16.28,69.41,205.71,117.10,51.94,3.00,15.73,23.39,2.44,15.76,5.07,38.06,4.88,45.62
9078,78.43,0.00,286.51,67.11,8.25,47.66,30.61,75.77,176.60,193.97,129.12,0.00,92.52,1.55,0.00,45.20,17.02,20.66,0.00,11.65
9083,13.40,0.00,141.20,191.02,0.00,0.00,0.00,185.07,102.85,64.71,5.42,0.00,8.00,4.31,0.00,15.44,0.00,19.76,0.00,9.90
9089,33.40,0.00,82.92,60.68,48.69,12.43,15.28,25.97,109.65,55.59,36.31,2.00,15.20,0.70,0.00,11.30,9.23,1.49,2.32,3.74
9090,13.61,0.00,57.24,42.31,5.04,0.52,0.00,16.14,22.38,24.87,12.02,0.00,11.11,1.87,0.00,8.82,2.53,7.43,5.58,1.98
9093,5.34,0.00,71.83,67.89,0.95,1.90,50.31,0.79,51.57,123.32,33.24,0.00,27.56,35.13,2.55,3.98,0.00,0.00,9.57,2.31
9097,14.47,0.00,201.61,99.30,5.39,0.00,0.95,46.63,50.67,102.91,222.01,24.00,105.83,3.00,11.87,19.94,0.42,54.61,11.31,5.36
9098,25.57,0.00,91.73,202.16,3.43,0.00,220.62,62.94,75.93,71.22,63.42,33.00,30.77,16.41,0.00,36.83,0.00,44.49,57.43,1.48
9105,3.80,0.00,28.34,51.44,14.10,0.00,50.92,19.40,51.28,29.78,22.25,2.00,14.27,1.75,0.00,20.03,11.76,1.28,3.71,0.00
9110,5.89,0.00,64.01,46.35,34.75,5.53,1.52,47.46,57.69,37.88,25.95,2.00,38.62,10.02,0.00,7.56,0.00,28.93,0.00,6.83
9112,20.64,0.00,100.18,119.12,0.00,2.54,198.71,33.93,116.22,65.42,51.89,34.00,60.85,2.99,0.00,30.35,0.00,16.19,35.48,41.50
9118,13.37,0.00,144.15,56.86,61.18,14.09,40.00,34.01,59.16,38.95,61.42,0.00,18.37,4.53,1.69,9.78,7.50,30.95,0.00,13.87
9122,12.89,0.00,39.09,95.12,3.97,0.00,69.39,32.00,72.51,36.02,59.68,13.00,37.40,1.10,0.00,15.06,0.00,34.09,0.00,1.69
9123,1.09,0.00,16.66,45.72,2.20,0.00,8.92,12.85,54.48,21.87,21.34,0.00,17.92,0.00,0.00,2.99,0.00,0.00,41.12,0.93
9125,16.51,0.00,15.61,162.23,1.83,0.00,39.04,4.50,76.96,37.78,3.35,279.00,5.08,0.35,0.00,7.63,0.00,0.00,0.00,6.18
9126,12.12,0.00,26.65,51.64,1.30,0.00,51.96,45.33,106.86,45.55,7.54,3.00,46.33,30.77,0.00,50.01,7.23,2.97,0.00,0.00
9127,7.05,0.00,17.88,81.78,0.00,2.99,2.20,46.07,111.24,18.52,44.07,0.00,30.70,2.35,3.44,4.48,13.82,4.82,0.00,0.55
9128,7.31,0.00,18.89,37.94,4.31,0.00,0.00,1.10,50.31,11.44,12.66,4.00,11.29,0.00,0.00,0.00,1.02,34.21,11.43,1.91
9137,10.63,0.00,112.86,20.47,4.19,0.00,56.90,13.31,50.15,35.75,86.22,2.00,13.28,13.66,12.32,0.00,12.48,2.09,16.44,0.27
9139,23.84,0.00,23.70,31.32,0.98,0.00,76.15,4.41,104.61,31.69,64.98,2.00,33.94,7.05,5.12,12.48,12.12,33.37,0.00,1.64
9146,16.91,0.00,69.47,55.69,2.06,0.00,0.00,14.89,12.97,32.15,23.79,2.00,15.13,3.29,0.00,1.35,0.00,7.57,22.82,1.45
9154,4.06,0.00,133.43,60.53,0.00,8.58,1.69,39.69,51.03,80.17,38.60,28.00,230.25,4.04,1.69,11.50,13.58,0.24,3.48,6.89
9157,9.93,0.00,15.94,30.03,0.00,0.00,0.00,7.54,28.49,82.74,21.15,10.00,0.00,17.15,1.51,10.08,3.82,0.00,0.00,3.61
9158,53.18,0.00,142.40,137.58,1.06,0.00,91.28,32.00,83.43,125.34,132.11,1.00,40.05,22.59,3.40,27.49,1.40,53.24,26.58,1.09
9164,14.02,0.00,65.48,165.10,0.00,0.00,0.00,1.95,103.42,170.92,32.67,6.00,0.00,15.40,0.00,8.95,9.12,3.48,0.00,0.00
9190,7.63,0.00,8.10,24.97,0.00,0.00,14.28,13.41,93.92,37.11,20.37,8.00,11.12,2.10,0.00,0.00,0.00,0.67,118.22,0.00
9191,0.00,0.00,1.49,0.00,0.00,0.00,13.42,0.00,0.99,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,4.76,126.76,0.00
9206,5.00,0.00,23.59,19.73,0.00,0.00,2.55,0.00,9.28,10.85,4.31,0.00,4.00,0.00,0.00,0.00,0.00,1.35,171.41,0.00
